split,family,peg_id,cand_id,offset_mm,label,reason,margin_mm,peg_v1,peg_v2,socket_v1,socket_v2,p_yes,answer,top_prob,image_margin_mm,image_fits,accept_tau,accept_yes,margin_left_censored,margin_relation,binary_label_eligible,score_snapshot_key
calib,notched,notched_01,notched_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap+0.00_socket_v1.png,data/renders/aperture/notched_01_ap+0.00_socket_v2.png,0.8032469609354955,yes,0.6646145582199097,0.0677,1,1,1,0,=,0,af217954f55e81f904a8354860b28ec5ab6ca188cfe4cca5b859ab9afec58e5e
calib,notched,notched_01,notched_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1582,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-0.10_socket_v1.png,data/renders/aperture/notched_01_ap-0.10_socket_v2.png,0.805504065098395,yes,0.6700041890144348,-0.1915,0,1,1,0,=,0,fb1ffffe95efb83dd6d6d9a4554f97eede89f1be55f13c192ad0c8204908cd03
calib,notched,notched_01,notched_01_ap-0.30,-0.3,incompatible,,-0.4746,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-0.30_socket_v1.png,data/renders/aperture/notched_01_ap-0.30_socket_v2.png,0.8019407120380849,yes,0.6525413393974304,-0.4335,0,1,1,0,=,1,d4268ba10fc5d5cc07ff4756195cc679cd63883b64718ef8c2ade4c2094fb373
calib,notched,notched_01,notched_01_ap-0.60,-0.6,incompatible,,-0.9531,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-0.60_socket_v1.png,data/renders/aperture/notched_01_ap-0.60_socket_v2.png,0.8012531454540314,yes,0.6519690155982971,-0.9109,0,1,1,0,=,1,f19ad62aa1ef19d9d4edfaa8cd3f0e172627f5e294bdc7d9494c9b7c11872bda
calib,notched,notched_01,notched_01_ap-1.20,-1.2,incompatible,,-1.9277,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-1.20_socket_v1.png,data/renders/aperture/notched_01_ap-1.20_socket_v2.png,0.8026095344711116,yes,0.6640807390213013,-1.8825,0,1,1,0,=,1,3a0c092dab44e479c2e7dc5ac96ebf5abb1432de5713974fda192225335ee99a
calib,notched,notched_02,notched_02,0.3,compatible,,0.2017,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/notched_02_socket_v1.png,data/renders/procedural/notched_02_socket_v2.png,0.7717456483363611,yes,0.6108119487762451,0.2031,1,0,1,0,=,1,eea96ee6d89bcd42ee09be01e1811f04a51e13e7329b95eafd2d3d5a55677dae
calib,notched,notched_02,notched_02_ap+0.10,0.1,compatible,,0.0652,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap+0.10_socket_v1.png,data/renders/aperture/notched_02_ap+0.10_socket_v2.png,0.7616557693107266,yes,0.6047419905662537,0.0677,1,0,1,0,=,1,7bda3e2f799ae42f1443dbf6104564350a2113fbee4dfd555350165c1202459f
calib,notched,notched_02,notched_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap+0.00_socket_v1.png,data/renders/aperture/notched_02_ap+0.00_socket_v2.png,0.7620310340109512,yes,0.5931169986724854,0.0677,1,0,1,0,=,0,3fefd9a6cde43156270dd880658d0eb272bb76c87576663b611e6137b5d515f4
calib,notched,notched_02,notched_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1787,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-0.10_socket_v1.png,data/renders/aperture/notched_02_ap-0.10_socket_v2.png,0.7617553485338924,yes,0.5908401012420654,-0.2441,0,0,1,0,=,0,b9a5a8c047e69c3b995e9258c651f9ff3864c599dbe76e421054415b8cb32798
calib,notched,notched_02,notched_02_ap-0.30,-0.3,incompatible,,-0.5391,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-0.30_socket_v1.png,data/renders/aperture/notched_02_ap-0.30_socket_v2.png,0.7600731519665587,yes,0.5636466145515442,-0.5288,0,0,1,0,=,1,b2e869c9d19962cca52248ca20a9281ee7a13c921589bc5a6ddc7cad2e239a6b
calib,notched,notched_02,notched_02_ap-0.60,-0.6,incompatible,,-2.0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-0.60_socket_v1.png,data/renders/aperture/notched_02_ap-0.60_socket_v2.png,0.757760240374238,yes,0.6091675162315369,-2.5729,0,0,1,1,<=,1,e8ca583e1b488579c8bf902ef39c53aa519036834b0abc4bdfdb38364608dd39
calib,notched,notched_02,notched_02_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-1.20_socket_v1.png,data/renders/aperture/notched_02_ap-1.20_socket_v2.png,0.7563178119959605,yes,0.5886649489402771,-3.2556,0,0,1,1,<=,1,215514cb4f770209f90bba6de795695f1b4c58ad2cfb091765f113cbc320deda
calib,notched,notched_03,notched_03,0.3,compatible,,0.2017,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/notched_03_socket_v1.png,data/renders/procedural/notched_03_socket_v2.png,0.7875760699193136,yes,0.6426962614059448,0.2031,1,0,1,0,=,1,e7b1b22cf2e78fb16390a291035f29a2bb0703ae64a8fb0b00b1fb8f5713ec1e
calib,notched,notched_03,notched_03_ap+0.10,0.1,compatible,,0.0652,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap+0.10_socket_v1.png,data/renders/aperture/notched_03_ap+0.10_socket_v2.png,0.7733886137950078,yes,0.6101493239402771,0.0677,1,0,1,0,=,1,c1bfefe8d7d55188e66b8d62821a0b35e403b6bf36ba87c7539d2768b7eee63e
calib,notched,notched_03,notched_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap+0.00_socket_v1.png,data/renders/aperture/notched_03_ap+0.00_socket_v2.png,0.7781982659122393,yes,0.6237804889678955,0.0677,1,0,1,0,=,0,c493b674da96d42e49e598f92c12d41fbffeee9d31dbfadf34c53778107e8ae1
calib,notched,notched_03,notched_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1787,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-0.10_socket_v1.png,data/renders/aperture/notched_03_ap-0.10_socket_v2.png,0.7803915638724713,yes,0.6216559410095215,-0.2441,0,0,1,0,=,0,12dcff99588da4ee94140051bfa4490cab1039c7f74bd16995ea910f123f9552
calib,notched,notched_03,notched_03_ap-0.30,-0.3,incompatible,,-0.5391,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-0.30_socket_v1.png,data/renders/aperture/notched_03_ap-0.30_socket_v2.png,0.7700960192456355,yes,0.6035035252571106,-0.5288,0,0,1,0,=,1,8e0fbc4a9c8ce45262638abcdad34c2e4c7385fe17c8964d0123ce5ff91d06fb
calib,notched,notched_03,notched_03_ap-0.60,-0.6,incompatible,,-2.0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-0.60_socket_v1.png,data/renders/aperture/notched_03_ap-0.60_socket_v2.png,0.7617542478047905,yes,0.5908563733100891,-2.5729,0,0,1,1,<=,1,483de64f14feb13a7b855caf595a5296c84ef0835945ce4f13f34f90db44e8b4
calib,notched,notched_03,notched_03_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-1.20_socket_v1.png,data/renders/aperture/notched_03_ap-1.20_socket_v2.png,0.7656140782239858,yes,0.6079277396202087,-3.2556,0,0,1,1,<=,1,4a021859d0cb29d43b472fed889abe490cecbe7f3eac96bc734227e04463ab39
calib,notched,notched_04,notched_04,0.3,compatible,,0.2106,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/notched_04_socket_v1.png,data/renders/procedural/notched_04_socket_v2.png,0.8145039596762432,yes,0.6775586605072021,0.3028,1,1,1,0,=,1,dbf580e159dd59cb50f56dc10cafea62ee12fb96d298a12ffd21e2e10b280480
calib,notched,notched_04,notched_04_ap+0.10,0.1,compatible,,0.0688,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap+0.10_socket_v1.png,data/renders/aperture/notched_04_ap+0.10_socket_v2.png,0.8115685224667671,yes,0.6853401064872742,0.1354,1,1,1,0,=,1,84450c3cfbbee6d1fc56c63dd55ce2491fe7dd210a2183a165de7b4319771958
calib,notched,notched_04,notched_04_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap+0.00_socket_v1.png,data/renders/aperture/notched_04_ap+0.00_socket_v2.png,0.8085475696219507,yes,0.6725859642028809,0.0677,1,1,1,0,=,0,14e656f32ee78faaea37afc4ff40c68d005c1b4897e16adc6f359d0818cc3915
calib,notched,notched_04,notched_04_ap-0.10,-0.1,ambiguous,off_centre,-0.167,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-0.10_socket_v1.png,data/renders/aperture/notched_04_ap-0.10_socket_v2.png,0.8101641866770068,yes,0.6774210333824158,-0.1514,0,1,1,0,=,0,e2428c4265189126d3992acccfa07935067434347658e15999c09be387c803a4
calib,notched,notched_04,notched_04_ap-0.30,-0.3,incompatible,,-0.501,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-0.30_socket_v1.png,data/renders/aperture/notched_04_ap-0.30_socket_v2.png,0.8127388030582965,yes,0.6760838627815247,-0.4883,0,1,1,0,=,1,d0afb604db461b65bbaabae44986c30bfc945ff0c6b016a49634bafc5e8b4d41
calib,notched,notched_04,notched_04_ap-0.60,-0.6,incompatible,,-1.0117,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-0.60_socket_v1.png,data/renders/aperture/notched_04_ap-0.60_socket_v2.png,0.8090558678339319,yes,0.6621493697166443,-1.0156,0,1,1,0,=,1,8d39e2089375843ecac8b05b61f6990736ffc4e3a7c24fe49c13f92b26c9e645
calib,notched,notched_04,notched_04_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-1.20_socket_v1.png,data/renders/aperture/notched_04_ap-1.20_socket_v2.png,0.8108017188692559,yes,0.663599967956543,-2.0312,0,1,1,1,<=,1,cf0b2d07af70f436aac1f5b9b16ffa89cf99bc8a9e59712a2397736f35ff135d
test,obround,obround_01,obround_01,0.3,compatible,,0.2999,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/procedural/obround_01_socket_v1.png,data/renders/procedural/obround_01_socket_v2.png,0.8189001582353193,yes,0.7227200269699097,0.3028,1,1,1,0,=,1,09d2aacb8c37db5a814f9f864935ec8261d1e42b105471453f517f9762ab8c3a
test,obround,obround_01,obround_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap+0.10_socket_v1.png,data/renders/aperture/obround_01_ap+0.10_socket_v2.png,0.8152050850228454,yes,0.7270124554634094,0.0958,1,1,1,0,=,1,5f5d84a812d293f4951b267d15d35189e5204b9c69f18c406ea668db7648785d
test,obround,obround_01,obround_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap+0.00_socket_v1.png,data/renders/aperture/obround_01_ap+0.00_socket_v2.png,0.8181608280856975,yes,0.7332462072372437,-0.0677,0,1,1,0,=,0,5a3fa4fd5cfccbaf40da47578430d1c482e3498265165e3d6df2f8cbefe898bd
test,obround,obround_01,obround_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1006,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-0.10_socket_v1.png,data/renders/aperture/obround_01_ap-0.10_socket_v2.png,0.8215200927022572,yes,0.7289039492607117,-0.1514,0,1,1,0,=,0,6bb51ec9bab0894302412eadfedce93f0a1d5a5f8e37007dd181f48d1b9291a4
test,obround,obround_01,obround_01_ap-0.30,-0.3,incompatible,,-0.3008,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-0.30_socket_v1.png,data/renders/aperture/obround_01_ap-0.30_socket_v2.png,0.8079077076239191,yes,0.7142447829246521,-0.3385,0,1,1,0,=,1,0db6bdaa7bf673f6350bc9207c59ae65e822672a1f0746042101567c89a16bde
test,obround,obround_01,obround_01_ap-0.60,-0.6,incompatible,,-0.6006,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-0.60_socket_v1.png,data/renders/aperture/obround_01_ap-0.60_socket_v2.png,0.812333981779756,yes,0.7182003259658813,-0.6242,0,1,1,0,=,1,0ce88beb9187b51692b78a04f6c4f019e831e0e6b55979b1ffb436f6ffb24a9a
test,obround,obround_01,obround_01_ap-1.20,-1.2,incompatible,,-1.2012,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-1.20_socket_v1.png,data/renders/aperture/obround_01_ap-1.20_socket_v2.png,0.8083012871008245,yes,0.7196133732795715,-1.2206,0,1,1,0,=,1,d9a40eb892b9d85bdfb6a828aa5a0cf6fff8c52247fe8d73d7022125e6cf1fd4
test,obround,obround_02,obround_02,0.3,compatible,,0.2999,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/procedural/obround_02_socket_v1.png,data/renders/procedural/obround_02_socket_v2.png,0.8184194375248204,yes,0.7369434833526611,0.3028,1,1,1,0,=,1,173e88526814cf2307e5053be06efebc3e8bf70a86d7ab25c045e68a58e78173
test,obround,obround_02,obround_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap+0.10_socket_v1.png,data/renders/aperture/obround_02_ap+0.10_socket_v2.png,0.8160855295045993,yes,0.734840989112854,0.1354,1,1,1,0,=,1,4b8e36b06bc754e293cbb71c8c159c56e2aeb7adbd23d8d3c1b12a60b8f729d4
test,obround,obround_02,obround_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap+0.00_socket_v1.png,data/renders/aperture/obround_02_ap+0.00_socket_v2.png,0.8163166285829966,yes,0.733928918838501,-0.0677,0,1,1,0,=,0,c5f61beb47b603d53012424a6574c941b9b5e2fb2f5cb38fa5fd46f36f6fa140
test,obround,obround_02,obround_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1006,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-0.10_socket_v1.png,data/renders/aperture/obround_02_ap-0.10_socket_v2.png,0.8181039354977256,yes,0.7366642951965332,-0.2031,0,1,1,0,=,0,3dedf2a103781abc8f2f8ac4f6d3b0cfc6d572a329f1c1d29c3cdbcb63ac4278
test,obround,obround_02,obround_02_ap-0.30,-0.3,incompatible,,-0.3008,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-0.30_socket_v1.png,data/renders/aperture/obround_02_ap-0.30_socket_v2.png,0.820644346203399,yes,0.737821102142334,-0.3385,0,1,1,0,=,1,b96edba0ad66bd8d81b261e7e7a85e07d2c2a1e96510968567e491b1dff48a42
test,obround,obround_02,obround_02_ap-0.60,-0.6,incompatible,,-0.6006,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-0.60_socket_v1.png,data/renders/aperture/obround_02_ap-0.60_socket_v2.png,0.8180708305667408,yes,0.7319796085357666,-0.6242,0,1,1,0,=,1,16b255b77a7c55db1e5ebc66747ba76d2136bf0f7f3dc666de6823ec39d04dfd
test,obround,obround_02,obround_02_ap-1.20,-1.2,incompatible,,-1.2012,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-1.20_socket_v1.png,data/renders/aperture/obround_02_ap-1.20_socket_v2.png,0.8204175011628234,yes,0.7387579083442688,-1.2206,0,1,1,0,=,1,a4cbe88f8eab17ef36c169ae433f39f725a47dd74eb95b37cf832fe2ae974499
test,obround,obround_03,obround_03,0.3,compatible,,0.2999,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png,0.8298093518435306,yes,0.7152599096298218,0.3028,1,1,1,0,=,1,84fc05ebb81311ea6dea40b546ba88db5b21a3df60f0db4c5e9db6adeded1281
test,obround,obround_03,obround_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap+0.10_socket_v1.png,data/renders/aperture/obround_03_ap+0.10_socket_v2.png,0.82285982187766,yes,0.7014325857162476,0.1354,1,1,1,0,=,1,3fd4c381d7600fe260ab1e2019993a1fff00bfb738d7118b2514bb6fe0427ffd
test,obround,obround_03,obround_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap+0.00_socket_v1.png,data/renders/aperture/obround_03_ap+0.00_socket_v2.png,0.8259213142644177,yes,0.7134007811546326,-0.0677,0,1,1,0,=,0,3979348cc77fe154010b2248e33b97fa5c266bd0abf10c3e66f604576dec3a3d
test,obround,obround_03,obround_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1006,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-0.10_socket_v1.png,data/renders/aperture/obround_03_ap-0.10_socket_v2.png,0.8278587528793029,yes,0.7165724039077759,-0.1354,0,1,1,0,=,0,3cd7a3ce8b88ff74712f20a3b92e017a4b2789c063750d3202979ff4106b4140
test,obround,obround_03,obround_03_ap-0.30,-0.3,incompatible,,-0.3008,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-0.30_socket_v1.png,data/renders/aperture/obround_03_ap-0.30_socket_v2.png,0.8220208534914578,yes,0.7172835469245911,-0.3385,0,1,1,0,=,1,1cbe9e49882ba11a6cad274468882abfb1d93428c553f4db4df19989a93df86a
test,obround,obround_03,obround_03_ap-0.60,-0.6,incompatible,,-0.6006,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-0.60_socket_v1.png,data/renders/aperture/obround_03_ap-0.60_socket_v2.png,0.8257512814384693,yes,0.7162413597106934,-0.6242,0,1,1,0,=,1,7a8e6eae31d7fa0bd46a5d982c89e43a6d00c6010ea58c5a9e2e7703501da165
test,obround,obround_03,obround_03_ap-1.20,-1.2,incompatible,,-1.2012,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-1.20_socket_v1.png,data/renders/aperture/obround_03_ap-1.20_socket_v2.png,0.8198953249987024,yes,0.7125582695007324,-1.2206,0,1,1,0,=,1,b1d4815b411a171efa2e451c63bf2d765c4e3276aa4aab6af4b23efaa4dfa569
test,polygon,polygon_01,polygon_01,0.3,compatible,,0.2999,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png,0.7999988181842762,yes,0.6671099662780762,0.3385,1,1,1,0,=,1,63a5f4be0e56844ed2bd7f6e0a02c7c0dd832857b8c5cdeefae91e0b9a375b40
test,polygon,polygon_01,polygon_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap+0.10_socket_v1.png,data/renders/aperture/polygon_01_ap+0.10_socket_v2.png,0.7898363900480881,yes,0.6330617666244507,0.1354,1,1,1,0,=,1,af9b22bd7d9b9715e0f7ea4910175f505c69ddd60ed24a2d13bef88d9d67a4b8
test,polygon,polygon_01,polygon_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap+0.00_socket_v1.png,data/renders/aperture/polygon_01_ap+0.00_socket_v2.png,0.7920656749889625,yes,0.6207417249679565,-0.0677,0,1,1,0,=,0,d2d4a859efd3318cf641820a3d04fab0cfc1b33af1c58ad99329f56cae4f39a1
test,polygon,polygon_01,polygon_01_ap-0.10,-0.1,incompatible,,-0.2002,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-0.10_socket_v1.png,data/renders/aperture/polygon_01_ap-0.10_socket_v2.png,0.7929360453273111,yes,0.6296347975730896,-0.1915,0,1,1,0,=,1,f0807f7162d7c703aca6dd900cf74456a7b718d1496e5465aacd4576684bded9
test,polygon,polygon_01,polygon_01_ap-0.30,-0.3,incompatible,,-0.6006,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-0.30_socket_v1.png,data/renders/aperture/polygon_01_ap-0.30_socket_v2.png,0.7928341283485633,yes,0.621345579624176,-0.5824,0,1,1,0,=,1,1c2fb0e87940952f7d72747e041d047f4cee375a7addbe15e020c6499e82cfb7
test,polygon,polygon_01,polygon_01_ap-0.60,-0.6,incompatible,,-1.2012,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-0.60_socket_v1.png,data/renders/aperture/polygon_01_ap-0.60_socket_v2.png,0.7922845476790663,yes,0.6230158805847168,-1.2188,0,1,1,0,=,1,3eb238b3e140bbae26b0cf9e4628ab2dee89946b6a6e150df04b6d0e963596ac
test,polygon,polygon_01,polygon_01_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-1.20_socket_v1.png,data/renders/aperture/polygon_01_ap-1.20_socket_v2.png,0.8006567612069163,yes,0.6275100111961365,-2.4375,0,1,1,1,<=,1,43b4ba2faa3f304453b42f9c0b50d917846bba53a1208916a888fe87d59df353
test,polygon,polygon_02,polygon_02,0.3,compatible,,0.2999,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/polygon_02_socket_v1.png,data/renders/procedural/polygon_02_socket_v2.png,0.8226054238525924,yes,0.6842922568321228,0.3028,1,1,1,0,=,1,c762ee78c04e0167eab626bfdbfa7863d751761ee66f2455cde67e5ef095bcbc
test,polygon,polygon_02,polygon_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap+0.10_socket_v1.png,data/renders/aperture/polygon_02_ap+0.10_socket_v2.png,0.8183466300741267,yes,0.6560754179954529,0.0677,1,1,1,0,=,1,696ddadfd5e2a2cf2f8404d4d815a6eadba12b674b39c1bb422a89b2620c66a5
test,polygon,polygon_02,polygon_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap+0.00_socket_v1.png,data/renders/aperture/polygon_02_ap+0.00_socket_v2.png,0.8129999766785168,yes,0.6456732153892517,0.0677,1,1,1,0,=,0,7bd79f0c49ad8e9e7063847cc0c6985ae1c581d74717be1766d0c46997ab78fe
test,polygon,polygon_02,polygon_02_ap-0.10,-0.1,ambiguous,off_centre,-0.124,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-0.10_socket_v1.png,data/renders/aperture/polygon_02_ap-0.10_socket_v2.png,0.8138693104408918,yes,0.6544758677482605,-0.1915,0,1,1,0,=,0,08ad68bbc92cfa75df6cd3a2e98cedee8b381f0ff185f14b6d41f1aec4f75bc1
test,polygon,polygon_02,polygon_02_ap-0.30,-0.3,incompatible,,-0.3711,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-0.30_socket_v1.png,data/renders/aperture/polygon_02_ap-0.30_socket_v2.png,0.8136542178272601,yes,0.6523059010505676,-0.4119,0,1,1,0,=,1,668aa853166f9861c35a3b7eff81e854d3b08d683c293a18cbf47244bcd1b964
test,polygon,polygon_02,polygon_02_ap-0.60,-0.6,incompatible,,-0.7422,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-0.60_socket_v1.png,data/renders/aperture/polygon_02_ap-0.60_socket_v2.png,0.82062059457606,yes,0.6677727699279785,-0.772,0,1,1,0,=,1,b12afa584364cfe530d80e456a3a32058848a2203ffc429f10341ae3a8deb944
test,polygon,polygon_02,polygon_02_ap-1.20,-1.2,incompatible,,-1.4834,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-1.20_socket_v1.png,data/renders/aperture/polygon_02_ap-1.20_socket_v2.png,0.8224998009697398,yes,0.6769235730171204,-1.5034,0,1,1,0,=,1,a583aea1fd2e46fa3f569acc7fa3146eeb24f7e46d701ece7fc712bf11714c91
test,polygon,polygon_03,polygon_03,0.3,compatible,,0.2999,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/polygon_03_socket_v1.png,data/renders/procedural/polygon_03_socket_v2.png,0.8270116276903073,yes,0.7113054394721985,0.2708,1,1,1,0,=,1,33a08fbf9522dabd75dc6660b8ae3051cf67e4dd7755b6278f5122fafadda4df
