peg_id,socket_id,label,reason,margin_mm,max_gap_mm,best_rot,fit_rots,loose,nominal,same_family
cross_04,keyed_04,incompatible,,-1.9502,nan,0,,0,0,0
tee_01,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
tee_02,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
tee_03,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
ell_01,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
ell_02,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
ell_03,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
ell_04,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
ell_05,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
ell_06,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
star_01,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
star_02,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
star_03,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
star_04,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,keyed_04,ambiguous,boundary,0.0019,nan,270,,0,0,1
keyed_02,keyed_04,incompatible,,-0.9971,nan,0,,0,0,1
keyed_03,keyed_04,incompatible,,-1.5703,nan,0,,0,0,1
keyed_04,keyed_04,compatible,,0.2463,0.3545,0,0,0,1,1
keyed_05,keyed_04,incompatible,,-1.9824,nan,0,,0,0,1
notched_01,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
notched_02,keyed_04,incompatible,,-1.8975,nan,90,,0,0,0
notched_03,keyed_04,incompatible,,-1.8975,nan,180,,0,0,0
notched_04,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,keyed_04,ambiguous,off_centre,-0.7109,nan,90,,0,0,0
chamfered_01,keyed_04,incompatible,,-1.668,nan,180,,0,0,0
chamfered_02,keyed_04,incompatible,,-1.668,nan,90,,0,0,0
chamfered_03,keyed_04,incompatible,,-1.6816,nan,0,,0,0,0
chamfered_04,keyed_04,compatible,,0.1116,6.1299,180,180,1,0,0
gear_01,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
gear_02,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
gear_03,keyed_04,incompatible,,-2.0,nan,0,,0,0,0
tube_01,keyed_04,compatible,,0.8804,3.1699,180,0 90 180 270,1,0,0
tube_02,keyed_04,compatible,,0.8804,4.501,180,0 90 180 270,1,0,0
tube_03,keyed_04,incompatible,,-1.1201,nan,0,,0,0,0
circle_01,keyed_05,compatible,,4.9921,7.1582,0,0 90 180 270,1,0,0
circle_02,keyed_05,compatible,,3.4925,5.6582,0,0 90 180 270,1,0,0
circle_03,keyed_05,compatible,,1.993,4.1582,0,0 90 180 270,1,0,0
circle_04,keyed_05,ambiguous,boundary,-0.0068,nan,0,,0,0,0
circle_05,keyed_05,incompatible,,-1.9932,nan,0,,0,0,0
square_01,keyed_05,compatible,,3.0006,6.9863,0,0 90 180 270,1,0,0
square_02,keyed_05,compatible,,0.8799,5.4863,0,0 90 180 270,1,0,0
square_03,keyed_05,incompatible,,-1.2412,nan,0,,0,0,0
square_04,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
rect_01,keyed_05,incompatible,,-0.5938,nan,0,,0,0,0
rect_02,keyed_05,incompatible,,-1.0254,nan,0,,0,0,0
rect_03,keyed_05,compatible,,1.2099,6.3008,0,0 90 180 270,1,0,0
rect_04,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
rect_05,keyed_05,compatible,,3.443,7.3008,0,0 90 180 270,1,0,0
obround_01,keyed_05,compatible,,0.377,6.3008,270,0 90 180 270,1,0,0
obround_02,keyed_05,compatible,,2.2859,6.3008,0,0 90 180 270,1,0,0
obround_03,keyed_05,incompatible,,-1.3867,nan,90,,0,0,0
obround_04,keyed_05,compatible,,3.2856,7.3008,0,0 90 180 270,1,0,0
ellipse_01,keyed_05,compatible,,0.4093,4.3057,270,0 90 180 270,1,0,0
ellipse_02,keyed_05,compatible,,1.3881,5.3047,270,0 90 180 270,1,0,0
ellipse_03,keyed_05,incompatible,,-1.3867,nan,90,,0,0,0
polygon_01,keyed_05,ambiguous,off_centre,-0.5479,nan,0,,0,0,0
polygon_02,keyed_05,compatible,,0.1984,2.8398,0,0,1,0,0
polygon_03,keyed_05,compatible,,0.1373,2.7607,270,90 270,1,0,0
polygon_04,keyed_05,compatible,,2.1357,4.4951,90,0 90 180 270,1,0,0
polygon_05,keyed_05,ambiguous,boundary,0.007,nan,180,,0,0,0
dshape_01,keyed_05,compatible,,2.1367,4.2588,180,0 90 180 270,1,0,0
dshape_02,keyed_05,compatible,,1.7234,4.9307,180,0 90 180 270,1,0,0
dshape_03,keyed_05,compatible,,1.5677,5.957,180,0 90 180 270,1,0,0
dshape_04,keyed_05,ambiguous,off_centre,-0.3008,nan,180,,0,0,0
double_d_01,keyed_05,compatible,,2.0616,4.3008,180,0 90 180 270,1,0,0
double_d_02,keyed_05,compatible,,2.1377,6.3008,0,0 90 180 270,1,0,0
double_d_03,keyed_05,compatible,,0.0774,4.9863,180,0 180,1,0,0
cross_01,keyed_05,ambiguous,off_centre,-0.2002,nan,0,,0,0,0
cross_02,keyed_05,incompatible,,-0.7656,nan,0,,0,0,0
cross_03,keyed_05,compatible,,1.4603,4.4365,0,0 90 180 270,1,0,0
cross_04,keyed_05,ambiguous,off_centre,-0.2383,nan,0,,0,0,0
tee_01,keyed_05,incompatible,,-1.043,nan,180,,0,0,0
tee_02,keyed_05,incompatible,,-0.7441,nan,180,,0,0,0
tee_03,keyed_05,incompatible,,-0.8916,nan,180,,0,0,0
ell_01,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
ell_02,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
ell_03,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
ell_04,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
ell_05,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
ell_06,keyed_05,incompatible,,-2.0,nan,0,,0,0,0
star_01,keyed_05,incompatible,,-0.708,nan,0,,0,0,0
star_02,keyed_05,incompatible,,-0.8018,nan,0,,0,0,0
star_03,keyed_05,incompatible,,-0.8623,nan,0,,0,0,0
star_04,keyed_05,incompatible,,-0.8018,nan,0,,0,0,0
keyed_01,keyed_05,compatible,,0.8,2.3486,0,0 90 180 270,1,0,1
keyed_02,keyed_05,compatible,,0.729,2.4365,180,0 90 180 270,1,0,1
keyed_03,keyed_05,compatible,,0.4972,2.5879,0,0 90 180 270,1,0,1
keyed_04,keyed_05,compatible,,0.4331,2.5596,90,0 90 180 270,1,0,1
keyed_05,keyed_05,compatible,,0.2674,0.333,0,0,0,1,1
notched_01,keyed_05,compatible,,0.2056,6.4521,180,180,1,0,0
notched_02,keyed_05,ambiguous,off_centre,-0.0664,nan,90,,0,0,0
notched_03,keyed_05,ambiguous,off_centre,-0.0664,nan,270,,0,0,0
notched_04,keyed_05,ambiguous,boundary,-0.001,nan,180,,0,0,0
trapezoid_01,keyed_05,ambiguous,off_centre,-0.2812,nan,180,,0,0,0
trapezoid_02,keyed_05,ambiguous,off_centre,-0.3086,nan,180,,0,0,0
trapezoid_03,keyed_05,compatible,,1.5668,6.4912,180,0 90 180 270,1,0,0
chamfered_01,keyed_05,compatible,,0.3676,6.3975,0,0 180 270,1,0,0
chamfered_02,keyed_05,compatible,,0.3676,6.3975,0,0 90 180,1,0,0
chamfered_03,keyed_05,compatible,,0.1829,6.5225,270,270,1,0,0
chamfered_04,keyed_05,compatible,,2.2193,6.4258,0,0 90 180 270,1,0,0
gear_01,keyed_05,incompatible,,-0.9033,nan,0,,0,0,0
gear_02,keyed_05,incompatible,,-0.9512,nan,0,,0,0,0
gear_03,keyed_05,incompatible,,-0.9863,nan,0,,0,0,0
tube_01,keyed_05,compatible,,2.9927,5.1582,0,0 90 180 270,1,0,0
tube_02,keyed_05,compatible,,2.9927,5.1582,180,0 90 180 270,1,0,0
tube_03,keyed_05,compatible,,0.9933,5.001,0,0 90 180 270,1,0,0
circle_01,notched_01,ambiguous,off_centre,-1.2959,nan,0,,0,0,0
circle_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
circle_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
circle_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
circle_05,notched_01,incompatible,,-2.0,nan,0,,0,0,0
square_01,notched_01,ambiguous,off_centre,-1.2959,nan,0,,0,0,0
square_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
square_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
square_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
rect_01,notched_01,incompatible,,-1.7002,nan,0,,0,0,0
rect_02,notched_01,incompatible,,-1.7002,nan,0,,0,0,0
rect_03,notched_01,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
rect_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
rect_05,notched_01,compatible,,0.7045,4.25,0,0 180,1,0,0
obround_01,notched_01,incompatible,,-1.7002,nan,0,,0,0,0
obround_02,notched_01,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
obround_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
obround_04,notched_01,compatible,,0.7045,4.8525,0,0 180,1,0,0
ellipse_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,notched_01,incompatible,,-1.2959,nan,0,,0,0,0
ellipse_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,notched_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,notched_01,incompatible,,-1.666,nan,0,,0,0,0
dshape_03,notched_01,incompatible,,-0.6387,nan,0,,0,0,0
dshape_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,notched_01,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
double_d_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
cross_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
cross_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
cross_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
cross_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
tee_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
tee_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
tee_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
ell_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
ell_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
ell_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
ell_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
ell_05,notched_01,incompatible,,-2.0,nan,0,,0,0,0
ell_06,notched_01,incompatible,,-2.0,nan,0,,0,0,0
star_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
star_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
star_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
star_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,notched_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,notched_01,incompatible,,-2.0,nan,0,,0,0,0
notched_01,notched_01,compatible,,0.2389,0.3613,0,0,0,1,1
notched_02,notched_01,incompatible,,-1.8301,nan,180,,0,0,1
notched_03,notched_01,incompatible,,-1.8301,nan,180,,0,0,1
notched_04,notched_01,ambiguous,off_centre,-0.0957,nan,0,,0,0,1
trapezoid_01,notched_01,incompatible,,-1.7002,nan,0,,0,0,0
trapezoid_02,notched_01,incompatible,,-1.7002,nan,0,,0,0,0
trapezoid_03,notched_01,ambiguous,off_centre,-0.1055,nan,0,,0,0,0
chamfered_01,notched_01,incompatible,,-0.959,nan,0,,0,0,0
chamfered_02,notched_01,incompatible,,-0.959,nan,0,,0,0,0
chamfered_03,notched_01,incompatible,,-1.3975,nan,0,,0,0,0
chamfered_04,notched_01,ambiguous,off_centre,-0.1709,nan,180,,0,0,0
gear_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
gear_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
gear_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
tube_01,notched_01,incompatible,,-2.0,nan,0,,0,0,0
tube_02,notched_01,incompatible,,-2.0,nan,0,,0,0,0
tube_03,notched_01,incompatible,,-2.0,nan,0,,0,0,0
circle_01,notched_02,ambiguous,off_centre,-0.7109,nan,0,,0,0,0
circle_02,notched_02,incompatible,,-1.8066,nan,0,,0,0,0
circle_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
circle_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
circle_05,notched_02,incompatible,,-2.0,nan,0,,0,0,0
square_01,notched_02,ambiguous,off_centre,-1.2959,nan,0,,0,0,0
square_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
square_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
square_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
rect_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
rect_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
rect_03,notched_02,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
rect_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
rect_05,notched_02,compatible,,0.7045,4.4307,0,0 180,1,0,0
obround_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
obround_02,notched_02,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
obround_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
obround_04,notched_02,compatible,,0.7045,5.0361,0,0 180,1,0,0
ellipse_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,notched_02,incompatible,,-1.0645,nan,0,,0,0,0
ellipse_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,notched_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,notched_02,incompatible,,-1.666,nan,0,,0,0,0
dshape_03,notched_02,ambiguous,off_centre,-0.6387,nan,0,,0,0,0
dshape_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,notched_02,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
double_d_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
cross_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
cross_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
cross_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
cross_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
tee_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
tee_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
tee_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
ell_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
ell_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
ell_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
ell_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
ell_05,notched_02,incompatible,,-2.0,nan,0,,0,0,0
ell_06,notched_02,incompatible,,-2.0,nan,0,,0,0,0
star_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
star_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
star_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
star_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,notched_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,notched_02,incompatible,,-2.0,nan,0,,0,0,0
notched_01,notched_02,incompatible,,-1.8301,nan,180,,0,0,1
notched_02,notched_02,compatible,,0.2017,0.3984,0,0,0,1,1
notched_03,notched_02,incompatible,,-1.8301,nan,180,,0,0,1
notched_04,notched_02,incompatible,,-1.4961,nan,180,,0,0,1
trapezoid_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,notched_02,ambiguous,off_centre,-0.1055,nan,0,,0,0,0
chamfered_01,notched_02,incompatible,,-0.7793,nan,180,,0,0,0
chamfered_02,notched_02,incompatible,,-0.7793,nan,0,,0,0,0
chamfered_03,notched_02,incompatible,,-1.0605,nan,180,,0,0,0
chamfered_04,notched_02,ambiguous,off_centre,-0.1709,nan,180,,0,0,0
gear_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
gear_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
gear_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
tube_01,notched_02,incompatible,,-2.0,nan,0,,0,0,0
tube_02,notched_02,incompatible,,-2.0,nan,0,,0,0,0
tube_03,notched_02,incompatible,,-2.0,nan,0,,0,0,0
circle_01,notched_03,ambiguous,off_centre,-0.7109,nan,0,,0,0,0
circle_02,notched_03,incompatible,,-1.8066,nan,0,,0,0,0
circle_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
circle_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
circle_05,notched_03,incompatible,,-2.0,nan,0,,0,0,0
square_01,notched_03,ambiguous,off_centre,-1.2959,nan,0,,0,0,0
square_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
square_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
square_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
rect_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
rect_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
rect_03,notched_03,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
rect_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
rect_05,notched_03,compatible,,0.7045,4.4307,0,0 180,1,0,0
obround_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
obround_02,notched_03,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
obround_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
obround_04,notched_03,compatible,,0.7045,5.0361,0,0 180,1,0,0
ellipse_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,notched_03,incompatible,,-1.0645,nan,0,,0,0,0
ellipse_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,notched_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,notched_03,incompatible,,-1.666,nan,0,,0,0,0
dshape_03,notched_03,ambiguous,off_centre,-0.6387,nan,0,,0,0,0
dshape_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,notched_03,ambiguous,off_centre,-0.2959,nan,0,,0,0,0
double_d_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
cross_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
cross_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
cross_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
cross_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
tee_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
tee_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
tee_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
ell_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
ell_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
ell_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
ell_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
ell_05,notched_03,incompatible,,-2.0,nan,0,,0,0,0
ell_06,notched_03,incompatible,,-2.0,nan,0,,0,0,0
star_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
star_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
star_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
star_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,notched_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,notched_03,incompatible,,-2.0,nan,0,,0,0,0
notched_01,notched_03,incompatible,,-1.8301,nan,180,,0,0,1
notched_02,notched_03,incompatible,,-1.8301,nan,180,,0,0,1
notched_03,notched_03,compatible,,0.2017,0.3984,0,0,0,1,1
notched_04,notched_03,incompatible,,-1.4961,nan,180,,0,0,1
trapezoid_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,notched_03,ambiguous,off_centre,-0.1055,nan,0,,0,0,0
chamfered_01,notched_03,incompatible,,-0.7793,nan,0,,0,0,0
chamfered_02,notched_03,incompatible,,-0.7793,nan,180,,0,0,0
chamfered_03,notched_03,incompatible,,-1.0605,nan,0,,0,0,0
chamfered_04,notched_03,ambiguous,off_centre,-0.1709,nan,180,,0,0,0
gear_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
gear_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
gear_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
tube_01,notched_03,incompatible,,-2.0,nan,0,,0,0,0
tube_02,notched_03,incompatible,,-2.0,nan,0,,0,0,0
tube_03,notched_03,incompatible,,-2.0,nan,0,,0,0,0
circle_01,notched_04,incompatible,,-1.9902,nan,0,,0,0,0
circle_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
circle_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
circle_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
circle_05,notched_04,incompatible,,-2.0,nan,0,,0,0,0
square_01,notched_04,incompatible,,-1.9902,nan,0,,0,0,0
square_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
square_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
square_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
rect_01,notched_04,incompatible,,-1.7002,nan,0,,0,0,0
rect_02,notched_04,incompatible,,-1.9902,nan,0,,0,0,0
rect_03,notched_04,ambiguous,off_centre,-0.9902,nan,0,,0,0,0
rect_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
rect_05,notched_04,ambiguous,boundary,0.0106,nan,0,,0,0,0
obround_01,notched_04,incompatible,,-1.7002,nan,0,,0,0,0
obround_02,notched_04,ambiguous,off_centre,-0.9902,nan,0,,0,0,0
obround_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
obround_04,notched_04,ambiguous,boundary,0.0106,nan,0,,0,0,0
ellipse_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,notched_04,incompatible,,-1.9902,nan,0,,0,0,0
ellipse_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,notched_04,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,notched_04,incompatible,,-1.333,nan,0,,0,0,0
dshape_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,notched_04,ambiguous,off_centre,-0.9902,nan,0,,0,0,0
double_d_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
cross_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
cross_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
cross_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
cross_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
tee_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
tee_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
tee_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
ell_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
ell_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
ell_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
ell_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
ell_05,notched_04,incompatible,,-2.0,nan,0,,0,0,0
ell_06,notched_04,incompatible,,-2.0,nan,0,,0,0,0
star_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
star_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
star_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
star_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,notched_04,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,notched_04,incompatible,,-2.0,nan,0,,0,0,0
notched_01,notched_04,incompatible,,-0.7002,nan,0,,0,0,1
notched_02,notched_04,incompatible,,-2.0,nan,0,,0,0,1
notched_03,notched_04,incompatible,,-2.0,nan,0,,0,0,1
notched_04,notched_04,compatible,,0.2106,0.3896,0,0,0,1,1
trapezoid_01,notched_04,incompatible,,-1.7002,nan,0,,0,0,0
trapezoid_02,notched_04,incompatible,,-1.7002,nan,0,,0,0,0
trapezoid_03,notched_04,ambiguous,off_centre,-0.7998,nan,0,,0,0,0
chamfered_01,notched_04,incompatible,,-0.959,nan,180,,0,0,0
chamfered_02,notched_04,incompatible,,-0.959,nan,180,,0,0,0
chamfered_03,notched_04,incompatible,,-1.3975,nan,0,,0,0,0
chamfered_04,notched_04,ambiguous,off_centre,-0.8643,nan,180,,0,0,0
gear_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
gear_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
gear_03,notched_04,incompatible,,-2.0,nan,0,,0,0,0
tube_01,notched_04,incompatible,,-2.0,nan,0,,0,0,0
tube_02,notched_04,incompatible,,-2.0,nan,0,,0,0,0
