split,family,peg_id,cand_id,offset_mm,label,reason,margin_mm,peg_v1,peg_v2,socket_v1,socket_v2,p_yes,answer,top_prob,image_margin_mm,image_fits,accept_tau,accept_yes
test,polygon,polygon_02,polygon_02,0.3,compatible,,0.2999,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/procedural/polygon_02_socket_v1.png,data/renders/procedural/polygon_02_socket_v2.png,0.8226054238525924,yes,0.6842922568321228,0.3028,1,1,1
test,polygon,polygon_02,polygon_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap+0.10_socket_v1.png,data/renders/aperture/polygon_02_ap+0.10_socket_v2.png,0.8183466300741267,yes,0.6560754179954529,0.0677,1,1,1
test,polygon,polygon_02,polygon_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap+0.00_socket_v1.png,data/renders/aperture/polygon_02_ap+0.00_socket_v2.png,0.8129999766785168,yes,0.6456732153892517,0.0677,1,1,1
test,polygon,polygon_02,polygon_02_ap-0.10,-0.1,ambiguous,off_centre,-0.124,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-0.10_socket_v1.png,data/renders/aperture/polygon_02_ap-0.10_socket_v2.png,0.8138693104408918,yes,0.6544758677482605,-0.1915,0,1,1
test,polygon,polygon_02,polygon_02_ap-0.30,-0.3,incompatible,,-0.3711,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-0.30_socket_v1.png,data/renders/aperture/polygon_02_ap-0.30_socket_v2.png,0.8136542178272601,yes,0.6523059010505676,-0.4119,0,1,1
test,polygon,polygon_02,polygon_02_ap-0.60,-0.6,incompatible,,-0.7422,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-0.60_socket_v1.png,data/renders/aperture/polygon_02_ap-0.60_socket_v2.png,0.82062059457606,yes,0.6677727699279785,-0.772,0,1,1
test,polygon,polygon_02,polygon_02_ap-1.20,-1.2,incompatible,,-1.4834,data/renders/procedural/polygon_02_peg_v1.png,data/renders/procedural/polygon_02_peg_v2.png,data/renders/aperture/polygon_02_ap-1.20_socket_v1.png,data/renders/aperture/polygon_02_ap-1.20_socket_v2.png,0.8224998009697398,yes,0.6769235730171204,-1.5034,0,1,1
test,polygon,polygon_03,polygon_03,0.3,compatible,,0.2999,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/procedural/polygon_03_socket_v1.png,data/renders/procedural/polygon_03_socket_v2.png,0.8270116276903073,yes,0.7113054394721985,0.2708,1,1,1
test,polygon,polygon_03,polygon_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap+0.10_socket_v1.png,data/renders/aperture/polygon_03_ap+0.10_socket_v2.png,0.828367701211671,yes,0.7028984427452087,0.1354,1,1,1
test,polygon,polygon_03,polygon_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap+0.00_socket_v1.png,data/renders/aperture/polygon_03_ap+0.00_socket_v2.png,0.8258848043492323,yes,0.7178203463554382,-0.0677,0,1,1
test,polygon,polygon_03,polygon_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1162,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-0.10_socket_v1.png,data/renders/aperture/polygon_03_ap-0.10_socket_v2.png,0.8295127806400326,yes,0.7165212631225586,-0.2031,0,1,1
test,polygon,polygon_03,polygon_03_ap-0.30,-0.3,incompatible,,-0.3467,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-0.30_socket_v1.png,data/renders/aperture/polygon_03_ap-0.30_socket_v2.png,0.8253243906631396,yes,0.6969680786132812,-0.4062,0,1,1
test,polygon,polygon_03,polygon_03_ap-0.60,-0.6,incompatible,,-0.6934,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-0.60_socket_v1.png,data/renders/aperture/polygon_03_ap-0.60_socket_v2.png,0.8289518755964165,yes,0.7098678350448608,-0.757,0,1,1
test,polygon,polygon_03,polygon_03_ap-1.20,-1.2,incompatible,,-1.3867,data/renders/procedural/polygon_03_peg_v1.png,data/renders/procedural/polygon_03_peg_v2.png,data/renders/aperture/polygon_03_ap-1.20_socket_v1.png,data/renders/aperture/polygon_03_ap-1.20_socket_v2.png,0.841031336142013,yes,0.7354339957237244,-1.4538,0,1,1
test,polygon,polygon_04,polygon_04,0.3,compatible,,0.2999,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/procedural/polygon_04_socket_v1.png,data/renders/procedural/polygon_04_socket_v2.png,0.8459848411932148,yes,0.7676233649253845,0.2792,1,1,1
test,polygon,polygon_04,polygon_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap+0.10_socket_v1.png,data/renders/aperture/polygon_04_ap+0.10_socket_v2.png,0.8365036235261912,yes,0.7486074566841125,0.1354,1,1,1
test,polygon,polygon_04,polygon_04_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap+0.00_socket_v1.png,data/renders/aperture/polygon_04_ap+0.00_socket_v2.png,0.836293631201909,yes,0.7459602952003479,0.0677,1,1,1
test,polygon,polygon_04,polygon_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1162,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-0.10_socket_v1.png,data/renders/aperture/polygon_04_ap-0.10_socket_v2.png,0.8406515779872504,yes,0.747314989566803,-0.1354,0,1,1
test,polygon,polygon_04,polygon_04_ap-0.30,-0.3,incompatible,,-0.3467,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-0.30_socket_v1.png,data/renders/aperture/polygon_04_ap-0.30_socket_v2.png,0.8424024874971502,yes,0.7488903999328613,-0.3948,0,1,1
test,polygon,polygon_04,polygon_04_ap-0.60,-0.6,incompatible,,-0.6934,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-0.60_socket_v1.png,data/renders/aperture/polygon_04_ap-0.60_socket_v2.png,0.847877909102724,yes,0.7498301267623901,-0.6971,0,1,1
test,polygon,polygon_04,polygon_04_ap-1.20,-1.2,incompatible,,-1.3867,data/renders/procedural/polygon_04_peg_v1.png,data/renders/procedural/polygon_04_peg_v2.png,data/renders/aperture/polygon_04_ap-1.20_socket_v1.png,data/renders/aperture/polygon_04_ap-1.20_socket_v2.png,0.8468251654054106,yes,0.7405386567115784,-1.4219,0,1,1
test,polygon,polygon_05,polygon_05,0.3,compatible,,0.2999,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/procedural/polygon_05_socket_v1.png,data/renders/procedural/polygon_05_socket_v2.png,0.8257129331875092,yes,0.6776339411735535,0.3385,1,1,1
test,polygon,polygon_05,polygon_05_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap+0.10_socket_v1.png,data/renders/aperture/polygon_05_ap+0.10_socket_v2.png,0.8290151222472205,yes,0.6859642267227173,0.1354,1,1,1
test,polygon,polygon_05,polygon_05_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap+0.00_socket_v1.png,data/renders/aperture/polygon_05_ap+0.00_socket_v2.png,0.8290146119987475,yes,0.6859554052352905,0.0677,1,1,1
test,polygon,polygon_05,polygon_05_ap-0.10,-0.1,ambiguous,off_centre,-0.1084,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-0.10_socket_v1.png,data/renders/aperture/polygon_05_ap-0.10_socket_v2.png,0.8289739781564374,yes,0.6913251280784607,-0.1514,0,1,1
test,polygon,polygon_05,polygon_05_ap-0.30,-0.3,incompatible,,-0.3252,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-0.30_socket_v1.png,data/renders/aperture/polygon_05_ap-0.30_socket_v2.png,0.8236855512947431,yes,0.6721502542495728,-0.3646,0,1,1
test,polygon,polygon_05,polygon_05_ap-0.60,-0.6,incompatible,,-0.6504,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-0.60_socket_v1.png,data/renders/aperture/polygon_05_ap-0.60_socket_v2.png,0.8241840172947701,yes,0.6667309403419495,-0.6668,0,1,1
test,polygon,polygon_05,polygon_05_ap-1.20,-1.2,incompatible,,-1.2998,data/renders/procedural/polygon_05_peg_v1.png,data/renders/procedural/polygon_05_peg_v2.png,data/renders/aperture/polygon_05_ap-1.20_socket_v1.png,data/renders/aperture/polygon_05_ap-1.20_socket_v2.png,0.8343341948650569,yes,0.7011308670043945,-1.3077,0,1,1
calib,rect,rect_01,rect_01,0.3,compatible,,0.2999,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png,0.778214554947123,yes,0.5883927941322327,0.3385,1,0,1
calib,rect,rect_01,rect_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap+0.10_socket_v1.png,data/renders/aperture/rect_01_ap+0.10_socket_v2.png,0.7568508570847751,yes,0.5377328395843506,0.1354,1,0,1
calib,rect,rect_01,rect_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap+0.00_socket_v1.png,data/renders/aperture/rect_01_ap+0.00_socket_v2.png,0.7628799939048746,yes,0.5444714426994324,0.0677,1,0,1
calib,rect,rect_01,rect_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-0.10_socket_v1.png,data/renders/aperture/rect_01_ap-0.10_socket_v2.png,0.7565184673237354,yes,0.5350390076637268,-0.1915,0,0,1
calib,rect,rect_01,rect_01_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-0.30_socket_v1.png,data/renders/aperture/rect_01_ap-0.30_socket_v2.png,0.7584908701170449,yes,0.5508097410202026,-0.4335,0,0,1
calib,rect,rect_01,rect_01_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-0.60_socket_v1.png,data/renders/aperture/rect_01_ap-0.60_socket_v2.png,0.7571810679027736,yes,0.5403977036476135,-0.8618,0,0,1
calib,rect,rect_01,rect_01_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_01_peg_v1.png,data/renders/procedural/rect_01_peg_v2.png,data/renders/aperture/rect_01_ap-1.20_socket_v1.png,data/renders/aperture/rect_01_ap-1.20_socket_v2.png,0.7636469675988625,yes,0.5638657212257385,-1.7236,0,0,1
calib,rect,rect_02,rect_02,0.3,compatible,,0.2999,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/procedural/rect_02_socket_v1.png,data/renders/procedural/rect_02_socket_v2.png,0.7889317843218585,yes,0.6202701330184937,0.3385,1,1,1
calib,rect,rect_02,rect_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap+0.10_socket_v1.png,data/renders/aperture/rect_02_ap+0.10_socket_v2.png,0.7702909574630377,yes,0.5423773527145386,0.1354,1,0,1
calib,rect,rect_02,rect_02_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap+0.00_socket_v1.png,data/renders/aperture/rect_02_ap+0.00_socket_v2.png,0.775627376459908,yes,0.5536207556724548,0.0677,1,0,1
calib,rect,rect_02,rect_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-0.10_socket_v1.png,data/renders/aperture/rect_02_ap-0.10_socket_v2.png,0.7733627548011084,yes,0.5470497608184814,-0.1915,0,0,1
calib,rect,rect_02,rect_02_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-0.30_socket_v1.png,data/renders/aperture/rect_02_ap-0.30_socket_v2.png,0.7743182969300412,yes,0.5427119135856628,-0.4335,0,0,1
calib,rect,rect_02,rect_02_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-0.60_socket_v1.png,data/renders/aperture/rect_02_ap-0.60_socket_v2.png,0.7724772628142248,yes,0.5363604426383972,-0.8618,0,0,1
calib,rect,rect_02,rect_02_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_02_peg_v1.png,data/renders/procedural/rect_02_peg_v2.png,data/renders/aperture/rect_02_ap-1.20_socket_v1.png,data/renders/aperture/rect_02_ap-1.20_socket_v2.png,0.76816652476974,yes,0.5457932353019714,-1.7236,0,0,1
calib,rect,rect_03,rect_03,0.3,compatible,,0.2999,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/procedural/rect_03_socket_v1.png,data/renders/procedural/rect_03_socket_v2.png,0.781490603409094,yes,0.6184666156768799,0.3385,1,0,1
calib,rect,rect_03,rect_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap+0.10_socket_v1.png,data/renders/aperture/rect_03_ap+0.10_socket_v2.png,0.7691621926989659,yes,0.581535279750824,0.1915,1,0,1
calib,rect,rect_03,rect_03_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap+0.00_socket_v1.png,data/renders/aperture/rect_03_ap+0.00_socket_v2.png,0.7652492771134762,yes,0.5696635246276855,0.0677,1,0,1
calib,rect,rect_03,rect_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-0.10_socket_v1.png,data/renders/aperture/rect_03_ap-0.10_socket_v2.png,0.7608179215235811,yes,0.561794638633728,-0.1514,0,0,1
calib,rect,rect_03,rect_03_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-0.30_socket_v1.png,data/renders/aperture/rect_03_ap-0.30_socket_v2.png,0.7641242532860429,yes,0.5820441246032715,-0.383,0,0,1
calib,rect,rect_03,rect_03_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-0.60_socket_v1.png,data/renders/aperture/rect_03_ap-0.60_socket_v2.png,0.7696524568169943,yes,0.6010130047798157,-0.8618,0,0,1
calib,rect,rect_03,rect_03_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_03_peg_v1.png,data/renders/procedural/rect_03_peg_v2.png,data/renders/aperture/rect_03_ap-1.20_socket_v1.png,data/renders/aperture/rect_03_ap-1.20_socket_v2.png,0.7646742449337246,yes,0.5867147445678711,-1.6764,0,0,1
calib,rect,rect_04,rect_04,0.3,compatible,,0.2999,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/procedural/rect_04_socket_v1.png,data/renders/procedural/rect_04_socket_v2.png,0.7901481154783527,yes,0.5739661455154419,0.3385,1,1,1
calib,rect,rect_04,rect_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap+0.10_socket_v1.png,data/renders/aperture/rect_04_ap+0.10_socket_v2.png,0.7688906165849357,yes,0.49694815278053284,0.1354,1,0,1
calib,rect,rect_04,rect_04_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap+0.00_socket_v1.png,data/renders/aperture/rect_04_ap+0.00_socket_v2.png,0.7677510479416757,yes,0.4879603981971741,0.0677,1,0,1
calib,rect,rect_04,rect_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-0.10_socket_v1.png,data/renders/aperture/rect_04_ap-0.10_socket_v2.png,0.7681339623641348,yes,0.4909408390522003,-0.1514,0,0,1
calib,rect,rect_04,rect_04_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-0.30_socket_v1.png,data/renders/aperture/rect_04_ap-0.30_socket_v2.png,0.7643636336821923,yes,0.47187188267707825,-0.4335,0,0,1
calib,rect,rect_04,rect_04_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-0.60_socket_v1.png,data/renders/aperture/rect_04_ap-0.60_socket_v2.png,0.7688924068965443,yes,0.4969351887702942,-0.8618,0,0,1
calib,rect,rect_04,rect_04_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-1.20_socket_v1.png,data/renders/aperture/rect_04_ap-1.20_socket_v2.png,0.7645713764372905,yes,0.48314693570137024,-1.7236,0,0,1
calib,rect,rect_05,rect_05,0.3,compatible,,0.2999,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png,0.7581933433573929,yes,0.6237264275550842,0.3385,1,0,1
calib,rect,rect_05,rect_05_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap+0.10_socket_v1.png,data/renders/aperture/rect_05_ap+0.10_socket_v2.png,0.7553284586462506,yes,0.5976616740226746,0.1354,1,0,1
calib,rect,rect_05,rect_05_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap+0.00_socket_v1.png,data/renders/aperture/rect_05_ap+0.00_socket_v2.png,0.7513393672308278,yes,0.5925745368003845,0.0677,1,0,1
calib,rect,rect_05,rect_05_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.10_socket_v1.png,data/renders/aperture/rect_05_ap-0.10_socket_v2.png,0.7467994051914278,yes,0.5928313732147217,-0.1514,0,0,1
calib,rect,rect_05,rect_05_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.30_socket_v1.png,data/renders/aperture/rect_05_ap-0.30_socket_v2.png,0.7479056602849804,yes,0.5859573483467102,-0.4335,0,0,1
calib,rect,rect_05,rect_05_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.60_socket_v1.png,data/renders/aperture/rect_05_ap-0.60_socket_v2.png,0.7411873522783825,yes,0.5747418403625488,-0.8618,0,0,1
calib,rect,rect_05,rect_05_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-1.20_socket_v1.png,data/renders/aperture/rect_05_ap-1.20_socket_v2.png,0.7379832052795008,yes,0.5800907015800476,-1.6764,0,0,1
calib,square,square_01,square_01,0.3,compatible,,0.2999,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png,0.7840466485029044,yes,0.6485651731491089,0.2792,1,0,1
calib,square,square_01,square_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap+0.10_socket_v1.png,data/renders/aperture/square_01_ap+0.10_socket_v2.png,0.778111664253149,yes,0.6197460889816284,0.1354,1,0,1
calib,square,square_01,square_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap+0.00_socket_v1.png,data/renders/aperture/square_01_ap+0.00_socket_v2.png,0.7745217701236852,yes,0.6089221835136414,0.0677,1,0,1
calib,square,square_01,square_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.10_socket_v1.png,data/renders/aperture/square_01_ap-0.10_socket_v2.png,0.7788677707904407,yes,0.6203093528747559,-0.1915,0,0,1
calib,square,square_01,square_01_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.30_socket_v1.png,data/renders/aperture/square_01_ap-0.30_socket_v2.png,0.781205616849923,yes,0.6444575190544128,-0.4335,0,0,1
calib,square,square_01,square_01_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.60_socket_v1.png,data/renders/aperture/square_01_ap-0.60_socket_v2.png,0.7771785687649841,yes,0.6285226941108704,-0.8618,0,0,1
calib,square,square_01,square_01_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-1.20_socket_v1.png,data/renders/aperture/square_01_ap-1.20_socket_v2.png,0.7789912544401456,yes,0.6408876776695251,-1.7236,0,0,1
calib,square,square_02,square_02,0.3,compatible,,0.2999,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/procedural/square_02_socket_v1.png,data/renders/procedural/square_02_socket_v2.png,0.7990027298000534,yes,0.6761840581893921,0.3385,1,1,1
calib,square,square_02,square_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap+0.10_socket_v1.png,data/renders/aperture/square_02_ap+0.10_socket_v2.png,0.7863155551479316,yes,0.6182023882865906,0.1354,1,0,1
calib,square,square_02,square_02_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap+0.00_socket_v1.png,data/renders/aperture/square_02_ap+0.00_socket_v2.png,0.7882988813821917,yes,0.6238492131233215,0.0677,1,1,1
calib,square,square_02,square_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-0.10_socket_v1.png,data/renders/aperture/square_02_ap-0.10_socket_v2.png,0.788508838460103,yes,0.6260121464729309,-0.1514,0,1,1
calib,square,square_02,square_02_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-0.30_socket_v1.png,data/renders/aperture/square_02_ap-0.30_socket_v2.png,0.7817388086303181,yes,0.5976793169975281,-0.4335,0,0,1
calib,square,square_02,square_02_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-0.60_socket_v1.png,data/renders/aperture/square_02_ap-0.60_socket_v2.png,0.7866498958570695,yes,0.6143121719360352,-0.8618,0,0,1
calib,square,square_02,square_02_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-1.20_socket_v1.png,data/renders/aperture/square_02_ap-1.20_socket_v2.png,0.7831741425445609,yes,0.613644540309906,-1.7236,0,0,1
calib,square,square_03,square_03,0.3,compatible,,0.2999,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/procedural/square_03_socket_v1.png,data/renders/procedural/square_03_socket_v2.png,0.7918472397073031,yes,0.6184253096580505,0.3646,1,1,1
calib,square,square_03,square_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap+0.10_socket_v1.png,data/renders/aperture/square_03_ap+0.10_socket_v2.png,0.7841439094036956,yes,0.5973471403121948,0.1915,1,0,1
calib,square,square_03,square_03_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap+0.00_socket_v1.png,data/renders/aperture/square_03_ap+0.00_socket_v2.png,0.7789829915568497,yes,0.5657777190208435,0.0677,1,0,1
calib,square,square_03,square_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-0.10_socket_v1.png,data/renders/aperture/square_03_ap-0.10_socket_v2.png,0.777976719170218,yes,0.5478286147117615,-0.1514,0,0,1
