block_id,peg_id,family,split,regime,position,cand_id,kind,role,label,margin_mm,sim_to_mate,is_mate,peg_v1,peg_v2,socket_v1,socket_v2
notched_01_present_easy,notched_01,notched,calib,present_easy,1,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_01_present_easy,notched_01,notched,calib,present_easy,2,ell_05,catalog,E1,incompatible,-2.0,0.3942,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_01_present_hard,notched_01,notched,calib,present_hard,0,notched_04,catalog,H,incompatible,-0.7002,0.9031,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/notched_04_socket_v1.png,data/renders/procedural/notched_04_socket_v2.png
notched_01_present_hard,notched_01,notched,calib,present_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_01_present_hard,notched_01,notched,calib,present_hard,2,notched_01,catalog,M,compatible,0.2389,1.0,1,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/notched_01_socket_v1.png,data/renders/procedural/notched_01_socket_v2.png
notched_01_absent_easy,notched_01,notched,calib,absent_easy,0,tee_02,catalog,E3,incompatible,-2.0,0.4007,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
notched_01_absent_easy,notched_01,notched,calib,absent_easy,1,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_01_absent_easy,notched_01,notched,calib,absent_easy,2,ell_05,catalog,E1,incompatible,-2.0,0.3942,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_01_absent_hard,notched_01,notched,calib,absent_hard,0,tee_02,catalog,E3,incompatible,-2.0,0.4007,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
notched_01_absent_hard,notched_01,notched,calib,absent_hard,1,notched_04,catalog,H,incompatible,-0.7002,0.9031,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/notched_04_socket_v1.png,data/renders/procedural/notched_04_socket_v2.png
notched_01_absent_hard,notched_01,notched,calib,absent_hard,2,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_02_present_easy,notched_02,notched,calib,present_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_02_present_easy,notched_02,notched,calib,present_easy,1,ell_05,catalog,E1,incompatible,-2.0,0.4199,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_02_present_easy,notched_02,notched,calib,present_easy,2,notched_02,catalog,M,compatible,0.2017,1.0,1,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/notched_02_socket_v1.png,data/renders/procedural/notched_02_socket_v2.png
notched_02_present_hard,notched_02,notched,calib,present_hard,0,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_02_present_hard,notched_02,notched,calib,present_hard,1,notched_02_shrunk0.20,shrunk,H,incompatible,-0.3574,0.8389,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/blocks/notched_02_shrunk0.20_socket_v1.png,data/renders/blocks/notched_02_shrunk0.20_socket_v2.png
notched_02_present_hard,notched_02,notched,calib,present_hard,2,notched_02,catalog,M,compatible,0.2017,1.0,1,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/notched_02_socket_v1.png,data/renders/procedural/notched_02_socket_v2.png
notched_02_absent_easy,notched_02,notched,calib,absent_easy,0,tee_02,catalog,E3,incompatible,-2.0,0.4643,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
notched_02_absent_easy,notched_02,notched,calib,absent_easy,1,ell_05,catalog,E1,incompatible,-2.0,0.4199,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_02_absent_easy,notched_02,notched,calib,absent_easy,2,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_02_absent_hard,notched_02,notched,calib,absent_hard,0,notched_02_shrunk0.20,shrunk,H,incompatible,-0.3574,0.8389,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/blocks/notched_02_shrunk0.20_socket_v1.png,data/renders/blocks/notched_02_shrunk0.20_socket_v2.png
notched_02_absent_hard,notched_02,notched,calib,absent_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_02_absent_hard,notched_02,notched,calib,absent_hard,2,tee_02,catalog,E3,incompatible,-2.0,0.4643,0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
notched_03_present_easy,notched_03,notched,calib,present_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_03_present_easy,notched_03,notched,calib,present_easy,1,notched_03,catalog,M,compatible,0.2017,1.0,1,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/notched_03_socket_v1.png,data/renders/procedural/notched_03_socket_v2.png
notched_03_present_easy,notched_03,notched,calib,present_easy,2,ell_06,catalog,E1,incompatible,-2.0,0.4199,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
notched_03_present_hard,notched_03,notched,calib,present_hard,0,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_03_present_hard,notched_03,notched,calib,present_hard,1,notched_03,catalog,M,compatible,0.2017,1.0,1,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/notched_03_socket_v1.png,data/renders/procedural/notched_03_socket_v2.png
notched_03_present_hard,notched_03,notched,calib,present_hard,2,notched_03_shrunk0.20,shrunk,H,incompatible,-0.3574,0.8389,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/blocks/notched_03_shrunk0.20_socket_v1.png,data/renders/blocks/notched_03_shrunk0.20_socket_v2.png
notched_03_absent_easy,notched_03,notched,calib,absent_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_03_absent_easy,notched_03,notched,calib,absent_easy,1,tee_02,catalog,E3,incompatible,-2.0,0.4643,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
notched_03_absent_easy,notched_03,notched,calib,absent_easy,2,ell_06,catalog,E1,incompatible,-2.0,0.4199,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
notched_03_absent_hard,notched_03,notched,calib,absent_hard,0,tee_02,catalog,E3,incompatible,-2.0,0.4643,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
notched_03_absent_hard,notched_03,notched,calib,absent_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.4308,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
notched_03_absent_hard,notched_03,notched,calib,absent_hard,2,notched_03_shrunk0.20,shrunk,H,incompatible,-0.3574,0.8389,0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/blocks/notched_03_shrunk0.20_socket_v1.png,data/renders/blocks/notched_03_shrunk0.20_socket_v2.png
notched_04_present_easy,notched_04,notched,calib,present_easy,0,ell_02,catalog,E1,incompatible,-2.0,0.432,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
notched_04_present_easy,notched_04,notched,calib,present_easy,1,ell_05,catalog,E2,incompatible,-2.0,0.3694,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_04_present_easy,notched_04,notched,calib,present_easy,2,notched_04,catalog,M,compatible,0.2106,1.0,1,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/notched_04_socket_v1.png,data/renders/procedural/notched_04_socket_v2.png
notched_04_present_hard,notched_04,notched,calib,present_hard,0,ell_05,catalog,E2,incompatible,-2.0,0.3694,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_04_present_hard,notched_04,notched,calib,present_hard,1,notched_04_shrunk0.20,shrunk,H,incompatible,-0.333,0.8213,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/blocks/notched_04_shrunk0.20_socket_v1.png,data/renders/blocks/notched_04_shrunk0.20_socket_v2.png
notched_04_present_hard,notched_04,notched,calib,present_hard,2,notched_04,catalog,M,compatible,0.2106,1.0,1,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/notched_04_socket_v1.png,data/renders/procedural/notched_04_socket_v2.png
notched_04_absent_easy,notched_04,notched,calib,absent_easy,0,tee_02,catalog,E3,incompatible,-2.0,0.3976,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
notched_04_absent_easy,notched_04,notched,calib,absent_easy,1,ell_05,catalog,E2,incompatible,-2.0,0.3694,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_04_absent_easy,notched_04,notched,calib,absent_easy,2,ell_02,catalog,E1,incompatible,-2.0,0.432,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
notched_04_absent_hard,notched_04,notched,calib,absent_hard,0,ell_05,catalog,E2,incompatible,-2.0,0.3694,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
notched_04_absent_hard,notched_04,notched,calib,absent_hard,1,notched_04_shrunk0.20,shrunk,H,incompatible,-0.333,0.8213,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/blocks/notched_04_shrunk0.20_socket_v1.png,data/renders/blocks/notched_04_shrunk0.20_socket_v2.png
notched_04_absent_hard,notched_04,notched,calib,absent_hard,2,tee_02,catalog,E3,incompatible,-2.0,0.3976,0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
trapezoid_01_present_easy,trapezoid_01,trapezoid,calib,present_easy,0,trapezoid_01,catalog,M,compatible,0.2749,1.0,1,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png
trapezoid_01_present_easy,trapezoid_01,trapezoid,calib,present_easy,1,ell_01,catalog,E1,incompatible,-2.0,0.3621,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/ell_01_socket_v1.png,data/renders/procedural/ell_01_socket_v2.png
trapezoid_01_present_easy,trapezoid_01,trapezoid,calib,present_easy,2,ell_06,catalog,E2,incompatible,-2.0,0.2854,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
trapezoid_01_present_hard,trapezoid_01,trapezoid,calib,present_hard,0,rect_03,catalog,H,incompatible,-1.7002,0.8569,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/rect_03_socket_v1.png,data/renders/procedural/rect_03_socket_v2.png
trapezoid_01_present_hard,trapezoid_01,trapezoid,calib,present_hard,1,ell_06,catalog,E2,incompatible,-2.0,0.2854,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
trapezoid_01_present_hard,trapezoid_01,trapezoid,calib,present_hard,2,trapezoid_01,catalog,M,compatible,0.2749,1.0,1,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png
trapezoid_01_absent_easy,trapezoid_01,trapezoid,calib,absent_easy,0,tee_02,catalog,E3,incompatible,-2.0,0.4181,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
trapezoid_01_absent_easy,trapezoid_01,trapezoid,calib,absent_easy,1,ell_06,catalog,E2,incompatible,-2.0,0.2854,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
trapezoid_01_absent_easy,trapezoid_01,trapezoid,calib,absent_easy,2,ell_01,catalog,E1,incompatible,-2.0,0.3621,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/ell_01_socket_v1.png,data/renders/procedural/ell_01_socket_v2.png
trapezoid_01_absent_hard,trapezoid_01,trapezoid,calib,absent_hard,0,rect_03,catalog,H,incompatible,-1.7002,0.8569,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/rect_03_socket_v1.png,data/renders/procedural/rect_03_socket_v2.png
trapezoid_01_absent_hard,trapezoid_01,trapezoid,calib,absent_hard,1,ell_06,catalog,E2,incompatible,-2.0,0.2854,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
trapezoid_01_absent_hard,trapezoid_01,trapezoid,calib,absent_hard,2,tee_02,catalog,E3,incompatible,-2.0,0.4181,0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
trapezoid_02_present_easy,trapezoid_02,trapezoid,calib,present_easy,0,trapezoid_02,catalog,M,compatible,0.2837,1.0,1,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/trapezoid_02_socket_v1.png,data/renders/procedural/trapezoid_02_socket_v2.png
trapezoid_02_present_easy,trapezoid_02,trapezoid,calib,present_easy,1,ell_05,catalog,E2,incompatible,-2.0,0.2826,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_02_present_easy,trapezoid_02,trapezoid,calib,present_easy,2,ell_02,catalog,E1,incompatible,-2.0,0.359,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
trapezoid_02_present_hard,trapezoid_02,trapezoid,calib,present_hard,0,ell_05,catalog,E2,incompatible,-2.0,0.2826,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_02_present_hard,trapezoid_02,trapezoid,calib,present_hard,1,trapezoid_02,catalog,M,compatible,0.2837,1.0,1,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/trapezoid_02_socket_v1.png,data/renders/procedural/trapezoid_02_socket_v2.png
trapezoid_02_present_hard,trapezoid_02,trapezoid,calib,present_hard,2,trapezoid_01,catalog,H,incompatible,-0.5977,0.9307,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png
trapezoid_02_absent_easy,trapezoid_02,trapezoid,calib,absent_easy,0,ell_05,catalog,E2,incompatible,-2.0,0.2826,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_02_absent_easy,trapezoid_02,trapezoid,calib,absent_easy,1,tee_02,catalog,E3,incompatible,-2.0,0.4178,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
trapezoid_02_absent_easy,trapezoid_02,trapezoid,calib,absent_easy,2,ell_02,catalog,E1,incompatible,-2.0,0.359,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/ell_02_socket_v1.png,data/renders/procedural/ell_02_socket_v2.png
trapezoid_02_absent_hard,trapezoid_02,trapezoid,calib,absent_hard,0,tee_02,catalog,E3,incompatible,-2.0,0.4178,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
trapezoid_02_absent_hard,trapezoid_02,trapezoid,calib,absent_hard,1,trapezoid_01,catalog,H,incompatible,-0.5977,0.9307,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png
trapezoid_02_absent_hard,trapezoid_02,trapezoid,calib,absent_hard,2,ell_05,catalog,E2,incompatible,-2.0,0.2826,0,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_03_present_easy,trapezoid_03,trapezoid,calib,present_easy,0,ell_01,catalog,E1,incompatible,-2.0,0.3597,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/ell_01_socket_v1.png,data/renders/procedural/ell_01_socket_v2.png
trapezoid_03_present_easy,trapezoid_03,trapezoid,calib,present_easy,1,trapezoid_03,catalog,M,compatible,0.281,1.0,1,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
trapezoid_03_present_easy,trapezoid_03,trapezoid,calib,present_easy,2,ell_05,catalog,E2,incompatible,-2.0,0.2962,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_03_present_hard,trapezoid_03,trapezoid,calib,present_hard,0,ell_05,catalog,E2,incompatible,-2.0,0.2962,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_03_present_hard,trapezoid_03,trapezoid,calib,present_hard,1,trapezoid_03,catalog,M,compatible,0.281,1.0,1,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
trapezoid_03_present_hard,trapezoid_03,trapezoid,calib,present_hard,2,trapezoid_03_shrunk0.20,shrunk,H,incompatible,-0.3174,0.822,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/blocks/trapezoid_03_shrunk0.20_socket_v1.png,data/renders/blocks/trapezoid_03_shrunk0.20_socket_v2.png
trapezoid_03_absent_easy,trapezoid_03,trapezoid,calib,absent_easy,0,ell_01,catalog,E1,incompatible,-2.0,0.3597,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/ell_01_socket_v1.png,data/renders/procedural/ell_01_socket_v2.png
trapezoid_03_absent_easy,trapezoid_03,trapezoid,calib,absent_easy,1,ell_05,catalog,E2,incompatible,-2.0,0.2962,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_03_absent_easy,trapezoid_03,trapezoid,calib,absent_easy,2,tee_02,catalog,E3,incompatible,-2.0,0.3901,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
trapezoid_03_absent_hard,trapezoid_03,trapezoid,calib,absent_hard,0,trapezoid_03_shrunk0.20,shrunk,H,incompatible,-0.3174,0.822,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/blocks/trapezoid_03_shrunk0.20_socket_v1.png,data/renders/blocks/trapezoid_03_shrunk0.20_socket_v2.png
trapezoid_03_absent_hard,trapezoid_03,trapezoid,calib,absent_hard,1,ell_05,catalog,E2,incompatible,-2.0,0.2962,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
trapezoid_03_absent_hard,trapezoid_03,trapezoid,calib,absent_hard,2,tee_02,catalog,E3,incompatible,-2.0,0.3901,0,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
chamfered_01_present_easy,chamfered_01,chamfered,test,present_easy,0,circle_01,catalog,E1,incompatible,-2.0,0.4884,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
chamfered_01_present_easy,chamfered_01,chamfered,test,present_easy,1,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_01_present_easy,chamfered_01,chamfered,test,present_easy,2,chamfered_01,catalog,M,compatible,0.2874,1.0,1,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/chamfered_01_socket_v1.png,data/renders/procedural/chamfered_01_socket_v2.png
chamfered_01_present_hard,chamfered_01,chamfered,test,present_hard,0,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_01_present_hard,chamfered_01,chamfered,test,present_hard,1,chamfered_01,catalog,M,compatible,0.2874,1.0,1,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/chamfered_01_socket_v1.png,data/renders/procedural/chamfered_01_socket_v2.png
chamfered_01_present_hard,chamfered_01,chamfered,test,present_hard,2,chamfered_02,catalog,H,incompatible,-1.4443,0.9193,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/chamfered_02_socket_v1.png,data/renders/procedural/chamfered_02_socket_v2.png
