split,family,peg_id,cand_id,offset_mm,label,reason,margin_mm,peg_v1,peg_v2,socket_v1,socket_v2
calib,rect,rect_04,rect_04_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_04_peg_v1.png,data/renders/procedural/rect_04_peg_v2.png,data/renders/aperture/rect_04_ap-1.20_socket_v1.png,data/renders/aperture/rect_04_ap-1.20_socket_v2.png
calib,rect,rect_05,rect_05,0.3,compatible,,0.2999,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
calib,rect,rect_05,rect_05_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap+0.10_socket_v1.png,data/renders/aperture/rect_05_ap+0.10_socket_v2.png
calib,rect,rect_05,rect_05_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap+0.00_socket_v1.png,data/renders/aperture/rect_05_ap+0.00_socket_v2.png
calib,rect,rect_05,rect_05_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.10_socket_v1.png,data/renders/aperture/rect_05_ap-0.10_socket_v2.png
calib,rect,rect_05,rect_05_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.30_socket_v1.png,data/renders/aperture/rect_05_ap-0.30_socket_v2.png
calib,rect,rect_05,rect_05_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-0.60_socket_v1.png,data/renders/aperture/rect_05_ap-0.60_socket_v2.png
calib,rect,rect_05,rect_05_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/rect_05_peg_v1.png,data/renders/procedural/rect_05_peg_v2.png,data/renders/aperture/rect_05_ap-1.20_socket_v1.png,data/renders/aperture/rect_05_ap-1.20_socket_v2.png
calib,square,square_01,square_01,0.3,compatible,,0.2999,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
calib,square,square_01,square_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap+0.10_socket_v1.png,data/renders/aperture/square_01_ap+0.10_socket_v2.png
calib,square,square_01,square_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap+0.00_socket_v1.png,data/renders/aperture/square_01_ap+0.00_socket_v2.png
calib,square,square_01,square_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.10_socket_v1.png,data/renders/aperture/square_01_ap-0.10_socket_v2.png
calib,square,square_01,square_01_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.30_socket_v1.png,data/renders/aperture/square_01_ap-0.30_socket_v2.png
calib,square,square_01,square_01_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-0.60_socket_v1.png,data/renders/aperture/square_01_ap-0.60_socket_v2.png
calib,square,square_01,square_01_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_01_peg_v1.png,data/renders/procedural/square_01_peg_v2.png,data/renders/aperture/square_01_ap-1.20_socket_v1.png,data/renders/aperture/square_01_ap-1.20_socket_v2.png
calib,square,square_02,square_02,0.3,compatible,,0.2999,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/procedural/square_02_socket_v1.png,data/renders/procedural/square_02_socket_v2.png
calib,square,square_02,square_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap+0.10_socket_v1.png,data/renders/aperture/square_02_ap+0.10_socket_v2.png
calib,square,square_02,square_02_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap+0.00_socket_v1.png,data/renders/aperture/square_02_ap+0.00_socket_v2.png
calib,square,square_02,square_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-0.10_socket_v1.png,data/renders/aperture/square_02_ap-0.10_socket_v2.png
calib,square,square_02,square_02_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-0.30_socket_v1.png,data/renders/aperture/square_02_ap-0.30_socket_v2.png
calib,square,square_02,square_02_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-0.60_socket_v1.png,data/renders/aperture/square_02_ap-0.60_socket_v2.png
calib,square,square_02,square_02_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_02_peg_v1.png,data/renders/procedural/square_02_peg_v2.png,data/renders/aperture/square_02_ap-1.20_socket_v1.png,data/renders/aperture/square_02_ap-1.20_socket_v2.png
calib,square,square_03,square_03,0.3,compatible,,0.2999,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/procedural/square_03_socket_v1.png,data/renders/procedural/square_03_socket_v2.png
calib,square,square_03,square_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap+0.10_socket_v1.png,data/renders/aperture/square_03_ap+0.10_socket_v2.png
calib,square,square_03,square_03_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap+0.00_socket_v1.png,data/renders/aperture/square_03_ap+0.00_socket_v2.png
calib,square,square_03,square_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-0.10_socket_v1.png,data/renders/aperture/square_03_ap-0.10_socket_v2.png
calib,square,square_03,square_03_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-0.30_socket_v1.png,data/renders/aperture/square_03_ap-0.30_socket_v2.png
calib,square,square_03,square_03_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-0.60_socket_v1.png,data/renders/aperture/square_03_ap-0.60_socket_v2.png
calib,square,square_03,square_03_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_03_peg_v1.png,data/renders/procedural/square_03_peg_v2.png,data/renders/aperture/square_03_ap-1.20_socket_v1.png,data/renders/aperture/square_03_ap-1.20_socket_v2.png
calib,square,square_04,square_04,0.3,compatible,,0.2999,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/procedural/square_04_socket_v1.png,data/renders/procedural/square_04_socket_v2.png
calib,square,square_04,square_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap+0.10_socket_v1.png,data/renders/aperture/square_04_ap+0.10_socket_v2.png
calib,square,square_04,square_04_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap+0.00_socket_v1.png,data/renders/aperture/square_04_ap+0.00_socket_v2.png
calib,square,square_04,square_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-0.10_socket_v1.png,data/renders/aperture/square_04_ap-0.10_socket_v2.png
calib,square,square_04,square_04_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-0.30_socket_v1.png,data/renders/aperture/square_04_ap-0.30_socket_v2.png
calib,square,square_04,square_04_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-0.60_socket_v1.png,data/renders/aperture/square_04_ap-0.60_socket_v2.png
calib,square,square_04,square_04_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/square_04_peg_v1.png,data/renders/procedural/square_04_peg_v2.png,data/renders/aperture/square_04_ap-1.20_socket_v1.png,data/renders/aperture/square_04_ap-1.20_socket_v2.png
test,star,star_01,star_01,0.3,compatible,,0.2999,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/star_01_socket_v1.png,data/renders/procedural/star_01_socket_v2.png
test,star,star_01,star_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap+0.10_socket_v1.png,data/renders/aperture/star_01_ap+0.10_socket_v2.png
test,star,star_01,star_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap+0.00_socket_v1.png,data/renders/aperture/star_01_ap+0.00_socket_v2.png
test,star,star_01,star_01_ap-0.10,-0.1,incompatible,,-0.209,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-0.10_socket_v1.png,data/renders/aperture/star_01_ap-0.10_socket_v2.png
test,star,star_01,star_01_ap-0.30,-0.3,incompatible,,-0.626,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-0.30_socket_v1.png,data/renders/aperture/star_01_ap-0.30_socket_v2.png
test,star,star_01,star_01_ap-0.60,-0.6,incompatible,,-1.251,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-0.60_socket_v1.png,data/renders/aperture/star_01_ap-0.60_socket_v2.png
test,star,star_01,star_01_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/aperture/star_01_ap-1.20_socket_v1.png,data/renders/aperture/star_01_ap-1.20_socket_v2.png
test,star,star_02,star_02,0.3,compatible,,0.2999,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/procedural/star_02_socket_v1.png,data/renders/procedural/star_02_socket_v2.png
test,star,star_02,star_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap+0.10_socket_v1.png,data/renders/aperture/star_02_ap+0.10_socket_v2.png
test,star,star_02,star_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap+0.00_socket_v1.png,data/renders/aperture/star_02_ap+0.00_socket_v2.png
test,star,star_02,star_02_ap-0.10,-0.1,incompatible,,-0.2266,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-0.10_socket_v1.png,data/renders/aperture/star_02_ap-0.10_socket_v2.png
test,star,star_02,star_02_ap-0.30,-0.3,incompatible,,-0.6787,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-0.30_socket_v1.png,data/renders/aperture/star_02_ap-0.30_socket_v2.png
test,star,star_02,star_02_ap-0.60,-0.6,incompatible,,-1.3564,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-0.60_socket_v1.png,data/renders/aperture/star_02_ap-0.60_socket_v2.png
test,star,star_02,star_02_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/aperture/star_02_ap-1.20_socket_v1.png,data/renders/aperture/star_02_ap-1.20_socket_v2.png
test,star,star_03,star_03,0.3,compatible,,0.2999,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
test,star,star_03,star_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap+0.10_socket_v1.png,data/renders/aperture/star_03_ap+0.10_socket_v2.png
test,star,star_03,star_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap+0.00_socket_v1.png,data/renders/aperture/star_03_ap+0.00_socket_v2.png
test,star,star_03,star_03_ap-0.10,-0.1,incompatible,,-0.248,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-0.10_socket_v1.png,data/renders/aperture/star_03_ap-0.10_socket_v2.png
test,star,star_03,star_03_ap-0.30,-0.3,incompatible,,-0.7441,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-0.30_socket_v1.png,data/renders/aperture/star_03_ap-0.30_socket_v2.png
test,star,star_03,star_03_ap-0.60,-0.6,incompatible,,-1.4883,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-0.60_socket_v1.png,data/renders/aperture/star_03_ap-0.60_socket_v2.png
test,star,star_03,star_03_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/star_03_peg_v1.png,data/renders/procedural/star_03_peg_v2.png,data/renders/aperture/star_03_ap-1.20_socket_v1.png,data/renders/aperture/star_03_ap-1.20_socket_v2.png
test,star,star_04,star_04,0.3,compatible,,0.2999,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/procedural/star_04_socket_v1.png,data/renders/procedural/star_04_socket_v2.png
test,star,star_04,star_04_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap+0.10_socket_v1.png,data/renders/aperture/star_04_ap+0.10_socket_v2.png
test,star,star_04,star_04_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap+0.00_socket_v1.png,data/renders/aperture/star_04_ap+0.00_socket_v2.png
test,star,star_04,star_04_ap-0.10,-0.1,incompatible,,-0.1641,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-0.10_socket_v1.png,data/renders/aperture/star_04_ap-0.10_socket_v2.png
test,star,star_04,star_04_ap-0.30,-0.3,incompatible,,-0.4922,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-0.30_socket_v1.png,data/renders/aperture/star_04_ap-0.30_socket_v2.png
test,star,star_04,star_04_ap-0.60,-0.6,incompatible,,-0.9834,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-0.60_socket_v1.png,data/renders/aperture/star_04_ap-0.60_socket_v2.png
test,star,star_04,star_04_ap-1.20,-1.2,incompatible,,-1.9668,data/renders/procedural/star_04_peg_v1.png,data/renders/procedural/star_04_peg_v2.png,data/renders/aperture/star_04_ap-1.20_socket_v1.png,data/renders/aperture/star_04_ap-1.20_socket_v2.png
calib,tee,tee_01,tee_01,0.3,compatible,,0.2551,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/procedural/tee_01_socket_v1.png,data/renders/procedural/tee_01_socket_v2.png
calib,tee,tee_01,tee_01_ap+0.10,0.1,compatible,,0.0846,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap+0.10_socket_v1.png,data/renders/aperture/tee_01_ap+0.10_socket_v2.png
calib,tee,tee_01,tee_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap+0.00_socket_v1.png,data/renders/aperture/tee_01_ap+0.00_socket_v2.png
calib,tee,tee_01,tee_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1533,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-0.10_socket_v1.png,data/renders/aperture/tee_01_ap-0.10_socket_v2.png
calib,tee,tee_01,tee_01_ap-0.30,-0.3,incompatible,,-0.46,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-0.30_socket_v1.png,data/renders/aperture/tee_01_ap-0.30_socket_v2.png
calib,tee,tee_01,tee_01_ap-0.60,-0.6,incompatible,,-0.9209,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-0.60_socket_v1.png,data/renders/aperture/tee_01_ap-0.60_socket_v2.png
calib,tee,tee_01,tee_01_ap-1.20,-1.2,incompatible,,-1.8486,data/renders/procedural/tee_01_peg_v1.png,data/renders/procedural/tee_01_peg_v2.png,data/renders/aperture/tee_01_ap-1.20_socket_v1.png,data/renders/aperture/tee_01_ap-1.20_socket_v2.png
calib,tee,tee_02,tee_02,0.3,compatible,,0.246,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/procedural/tee_02_socket_v1.png,data/renders/procedural/tee_02_socket_v2.png
calib,tee,tee_02,tee_02_ap+0.10,0.1,compatible,,0.0815,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap+0.10_socket_v1.png,data/renders/aperture/tee_02_ap+0.10_socket_v2.png
calib,tee,tee_02,tee_02_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap+0.00_socket_v1.png,data/renders/aperture/tee_02_ap+0.00_socket_v2.png
calib,tee,tee_02,tee_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1562,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-0.10_socket_v1.png,data/renders/aperture/tee_02_ap-0.10_socket_v2.png
calib,tee,tee_02,tee_02_ap-0.30,-0.3,incompatible,,-0.4678,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-0.30_socket_v1.png,data/renders/aperture/tee_02_ap-0.30_socket_v2.png
calib,tee,tee_02,tee_02_ap-0.60,-0.6,incompatible,,-0.9375,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-0.60_socket_v1.png,data/renders/aperture/tee_02_ap-0.60_socket_v2.png
calib,tee,tee_02,tee_02_ap-1.20,-1.2,incompatible,,-1.8945,data/renders/procedural/tee_02_peg_v1.png,data/renders/procedural/tee_02_peg_v2.png,data/renders/aperture/tee_02_ap-1.20_socket_v1.png,data/renders/aperture/tee_02_ap-1.20_socket_v2.png
calib,tee,tee_03,tee_03,0.3,compatible,,0.2548,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/procedural/tee_03_socket_v1.png,data/renders/procedural/tee_03_socket_v2.png
calib,tee,tee_03,tee_03_ap+0.10,0.1,compatible,,0.0846,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap+0.10_socket_v1.png,data/renders/aperture/tee_03_ap+0.10_socket_v2.png
calib,tee,tee_03,tee_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap+0.00_socket_v1.png,data/renders/aperture/tee_03_ap+0.00_socket_v2.png
calib,tee,tee_03,tee_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1533,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-0.10_socket_v1.png,data/renders/aperture/tee_03_ap-0.10_socket_v2.png
calib,tee,tee_03,tee_03_ap-0.30,-0.3,incompatible,,-0.46,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-0.30_socket_v1.png,data/renders/aperture/tee_03_ap-0.30_socket_v2.png
calib,tee,tee_03,tee_03_ap-0.60,-0.6,incompatible,,-0.9219,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-0.60_socket_v1.png,data/renders/aperture/tee_03_ap-0.60_socket_v2.png
calib,tee,tee_03,tee_03_ap-1.20,-1.2,incompatible,,-1.8584,data/renders/procedural/tee_03_peg_v1.png,data/renders/procedural/tee_03_peg_v2.png,data/renders/aperture/tee_03_ap-1.20_socket_v1.png,data/renders/aperture/tee_03_ap-1.20_socket_v2.png
calib,trapezoid,trapezoid_01,trapezoid_01,0.3,compatible,,0.2749,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/procedural/trapezoid_01_socket_v1.png,data/renders/procedural/trapezoid_01_socket_v2.png
calib,trapezoid,trapezoid_01,trapezoid_01_ap+0.10,0.1,compatible,,0.0913,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap+0.10_socket_v1.png,data/renders/aperture/trapezoid_01_ap+0.10_socket_v2.png
calib,trapezoid,trapezoid_01,trapezoid_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap+0.00_socket_v1.png,data/renders/aperture/trapezoid_01_ap+0.00_socket_v2.png
calib,trapezoid,trapezoid_01,trapezoid_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1709,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-0.10_socket_v1.png,data/renders/aperture/trapezoid_01_ap-0.10_socket_v2.png
calib,trapezoid,trapezoid_01,trapezoid_01_ap-0.30,-0.3,incompatible,,-0.5127,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-0.30_socket_v1.png,data/renders/aperture/trapezoid_01_ap-0.30_socket_v2.png
calib,trapezoid,trapezoid_01,trapezoid_01_ap-0.60,-0.6,incompatible,,-1.0254,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-0.60_socket_v1.png,data/renders/aperture/trapezoid_01_ap-0.60_socket_v2.png
calib,trapezoid,trapezoid_01,trapezoid_01_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/trapezoid_01_peg_v1.png,data/renders/procedural/trapezoid_01_peg_v2.png,data/renders/aperture/trapezoid_01_ap-1.20_socket_v1.png,data/renders/aperture/trapezoid_01_ap-1.20_socket_v2.png
calib,trapezoid,trapezoid_02,trapezoid_02,0.3,compatible,,0.2837,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/procedural/trapezoid_02_socket_v1.png,data/renders/procedural/trapezoid_02_socket_v2.png
calib,trapezoid,trapezoid_02,trapezoid_02_ap+0.10,0.1,compatible,,0.0944,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap+0.10_socket_v1.png,data/renders/aperture/trapezoid_02_ap+0.10_socket_v2.png
calib,trapezoid,trapezoid_02,trapezoid_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap+0.00_socket_v1.png,data/renders/aperture/trapezoid_02_ap+0.00_socket_v2.png
calib,trapezoid,trapezoid_02,trapezoid_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1592,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-0.10_socket_v1.png,data/renders/aperture/trapezoid_02_ap-0.10_socket_v2.png
calib,trapezoid,trapezoid_02,trapezoid_02_ap-0.30,-0.3,incompatible,,-0.4775,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-0.30_socket_v1.png,data/renders/aperture/trapezoid_02_ap-0.30_socket_v2.png
calib,trapezoid,trapezoid_02,trapezoid_02_ap-0.60,-0.6,incompatible,,-0.9551,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-0.60_socket_v1.png,data/renders/aperture/trapezoid_02_ap-0.60_socket_v2.png
calib,trapezoid,trapezoid_02,trapezoid_02_ap-1.20,-1.2,incompatible,,-1.9121,data/renders/procedural/trapezoid_02_peg_v1.png,data/renders/procedural/trapezoid_02_peg_v2.png,data/renders/aperture/trapezoid_02_ap-1.20_socket_v1.png,data/renders/aperture/trapezoid_02_ap-1.20_socket_v2.png
calib,trapezoid,trapezoid_03,trapezoid_03,0.3,compatible,,0.281,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
calib,trapezoid,trapezoid_03,trapezoid_03_ap+0.10,0.1,compatible,,0.0934,data/renders/procedural/trapezoid_03_peg_v1.png,data/renders/procedural/trapezoid_03_peg_v2.png,data/renders/aperture/trapezoid_03_ap+0.10_socket_v1.png,data/renders/aperture/trapezoid_03_ap+0.10_socket_v2.png
